tradeTime,old_PE_Ratio,calc_PE,calc_PE_Forward
2020/08/31 16:00:02,10.642787,10.87831207065751,8.413662239089186
2020/08/31 16:00:02,NA,NA,NA
2020/08/31 16:00:01,7.422393,7.704918032786885,6.8390092879256965
2020/08/31 16:00:01,9.885764,9.780316344463973,7.675862068965518
2020/08/31 16:00:01,40.71555,41.227915194346295,22.33014354066986
2020/08/31 16:00:02,NA,-18.62533692722372,7.351063829787234
2020/08/31 16:00:01,NA,-1.9049247606019153,7.736111111111112
2020/08/31 16:00:01,NA,-78.91891891891892,8.423076923076923
2020/08/31 16:00:02,11.108154,11.440138808559862,9.782393669634027
2020/08/31 16:00:01,18.237135,18.289290681502088,NA
2020/08/31 16:00:02,NA,-1.8642611683848798,9.863636363636363
2020/08/31 16:00:01,NA,-22.594594594594593,34.833333333333336
2020/08/31 16:00:02,NA,-42.57950530035336,12.684210526315791
2020/08/31 16:00:02,NA,-4.6700212889491,7.097058823529411
2020/08/31 16:00:02,NA,-94.47368421052632,570.1764705882352
2020/08/31 16:00:02,NA,-1.9807427785419534,-90
2020/08/31 16:00:01,NA,-42.04013377926422,16.70431893687708
2020/08/31 16:00:01,NA,-7.295939155235637,49.74074074074073
2020/08/31 16:00:01,38.31797,40.4147465437788,60.48275862068966
2020/08/31 16:00:01,NA,-3.3655675332910593,8.458167330677291
2020/08/31 16:00:01,NA,-21.388499298737727,217.85714285714283
2020/08/31 16:00:01,256.63187,257.4934725848564,42.878260869565224
2020/08/31 16:00:01,NA,-14.711538461538462,-48.315789473684205
2020/08/31 16:00:01,10.764376,11.164095371669005,10.205128205128204
2020/08/31 16:00:01,12.444445,12.165374677002584,10.462222222222222
2020/08/31 16:00:02,26.871445,27.31133864239666,19.00263852242744
2020/08/31 16:00:02,NA,-3.208480565371025,18.916666666666668
2020/08/31 16:00:01,NA,-63.6156351791531,7.939024390243903
2020/08/31 16:00:01,NA,-0.611932965773241,-6.835365853658537
2020/08/31 16:00:01,NA,-5.274452554744526,129.03571428571428
2020/08/31 16:00:01,NA,-20.29465930018416,10.725060827250607
2020/08/31 16:00:43,11.637122,12.095933263816475,5.829145728643216
2020/08/31 16:00:02,36.98538,34.94938132733408,9.530674846625768
2020/08/31 16:00:01,NA,-14.626967830253252,-30.098591549295776
2020/08/31 16:00:02,NA,-156.3815789473684,-182.84615384615384
2020/08/31 16:00:02,13.872902,14.166666666666666,16.184931506849313
2020/08/31 16:00:02,NA,-5.2558584409373506,53.60975609756098
2020/08/31 16:00:02,47.550564,47.46067415730337,14.270270270270272
2020/08/31 16:00:01,NA,-7.591504744690465,8.983957219251337
2020/08/31 16:00:01,22.517345,22.809712586719527,13.864457831325302
2020/08/31 16:00:02,17.673048,18.107511045655375,15.712460063897764
2020/08/31 16:00:01,NA,-76.78966789667896,27.746666666666666
2020/08/31 16:00:01,NA,NA,NA
2020/08/31 16:00:01,NA,-1.4353988134475941,23.540540540540544
2020/08/31 16:00:02,NA,-11.344936708860759,51.21428571428571
2020/08/31 16:00:01,108.97436,108.46153846153847,13.645161290322582
2020/08/31 16:00:01,NA,-0.4835787089467723,5.731543624161073
2020/08/31 16:00:01,NA,-192.5,-5.923076923076923
2020/08/31 16:00:02,41.71053,41.18421052631579,9.63076923076923
2020/08/31 16:00:01,17.612276,18.181137724550897,7.165191740412979
2020/08/31 16:00:02,8.525252,8.752525252525253,7.771300448430493
2020/08/31 16:00:01,NA,-92.6086956521739,5.82421875
2020/08/31 16:00:02,19.524715,20.432509505703422,10.485365853658537
2020/08/31 16:00:01,NA,-4.187096774193549,27.041666666666668
2020/08/31 16:00:01,NA,-80.4391891891892,14.69753086419753
2020/08/31 16:00:01,113.70968,116.45161290322581,28.88
2020/08/31 16:00:02,NA,-36.98872180451128,16.81880341880342
2020/08/31 16:00:01,NA,-4.5936139332365755,42.2
2020/08/31 16:00:01,NA,-49.174311926605505,6.961038961038962
2020/08/31 16:00:02,NA,-11.46067415730337,11.137931034482758
2020/08/31 16:00:02,NA,NA,NA
2020/08/31 16:00:01,23.047375,23.54673495518566,12.682758620689656
2020/08/31 16:00:01,20.413692,20.750726936293947,NA
2020/08/31 16:00:01,NA,-8.328252032520325,-58.535714285714285
2020/08/31 16:00:02,19.437086,20.587748344370862,11.460829493087559
2020/08/31 16:00:02,35.584045,36.56695156695157,12.707920792079209
2020/08/31 16:00:02,14.4921,14.729119638826186,10.696721311475411
